,href,jobs_title,min_price,max_price,currency,company_name,company_url,city
244,https://hh.ru/vacancy/46126511?from=vacancy_search_list&query=python,Senior Python Backend Developer / WEB - разработчик,2400.0,,USD,ООО Перфект Системс,https://hh.ru/employer/1713030,Минск
245,https://hh.ru/vacancy/46841382?from=vacancy_search_list&query=python,Senior Front-End Developer в Python отдел,,,,Innowise Group / Фабрика инноваций и решений,https://hh.ru/employer/1858119,Минск
246,https://hh.ru/vacancy/46864409?from=vacancy_search_list&query=python,QA Engineer,,,,ООО Файердом Бел,https://hh.ru/employer/4546512,"Минск, Первомайская"
247,https://hh.ru/vacancy/46862751?from=vacancy_search_list&query=python,SecOps Engineer,,,,"Плэйтика Бел, ИООО",https://hh.ru/employer/1105861,Минск
248,https://hh.ru/vacancy/46847195?from=vacancy_search_list&query=python,Junior/Middle Backend Developer,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
249,https://hh.ru/vacancy/46383099?from=vacancy_search_list&query=python,Email manager,,,,Skyeng,https://hh.ru/employer/1122462,Минск
250,https://hh.ru/vacancy/46866029?from=vacancy_search_list&query=python,PHP / Fullstack Developer,,,,ООО ВарекорпБел,https://hh.ru/employer/767533,Минск
251,https://hh.ru/vacancy/46856002?from=vacancy_search_list&query=python,Senior/Principal DevOps Engineer,,,,Oxagile,https://hh.ru/employer/763432,Минск
252,https://hh.ru/vacancy/46841432?from=vacancy_search_list&query=python,Junior/ Middle Front-End Software Developer,,,,Innowise Group / Фабрика инноваций и решений,https://hh.ru/employer/1858119,Минск
253,https://hh.ru/vacancy/46301728?from=vacancy_search_list&query=python,Senior SEO-специалист,,,,Skyeng,https://hh.ru/employer/1122462,Минск
254,https://hh.ru/vacancy/46638326?from=vacancy_search_list&query=python,SEO-специалист,,,,Skyeng,https://hh.ru/employer/1122462,Минск
255,https://hh.ru/vacancy/44995838?from=vacancy_search_list&query=python,Data Analyst (Marketing),,,,ООО Хайкор Геймз,https://hh.ru/employer/4594434,Минск
256,https://hh.ru/vacancy/45414882?from=vacancy_search_list&query=python,IOS Developer,,,,СофтЭфИкс,https://hh.ru/employer/750398,"Минск, Московская"
257,https://hh.ru/vacancy/46813747?from=vacancy_search_list&query=python,Data Scientist / Data Analyst,,,,МТС. Маркетинг,https://hh.ru/employer/89798?dpt=89798-89798-04,"Минск, Парк Челюскинцев"
258,https://hh.ru/vacancy/46832363?from=vacancy_search_list&query=python,"Преподаватель информатики, робототехники, PYTHON, Unity 3d, Cinema 4D",,,,УП Айтишник,https://hh.ru/employer/2622848,"Минск, Институт Культуры"
259,https://hh.ru/vacancy/46832634?from=vacancy_search_list&query=python,Data Analyst,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
260,https://hh.ru/vacancy/46858092?from=vacancy_search_list&query=python,Менеджер проектов (Projectman/Project manager),2150.0,3250.0,бел. руб.,ООО Лидми сейлс девсолюшн,https://hh.ru/employer/5104252,Минск
261,https://hh.ru/vacancy/46389145?from=vacancy_search_list&query=python,Senior Data Analyst,,,,Playrix,https://hh.ru/employer/114448,Минск
262,https://hh.ru/vacancy/46824410?from=vacancy_search_list&query=python,Junior + DevOps Engineer,,,,ID Finance,https://hh.ru/employer/2227394,"Минск, Уручье"
263,https://hh.ru/vacancy/46002690?from=vacancy_search_list&query=python,"Back End Engineer (Postgres, Java) - Disaster Management",2500.0,4000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
264,https://hh.ru/vacancy/44939420?from=vacancy_search_list&query=python,Junior Scala Developer (Trainee/Students Lab),,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
265,https://hh.ru/vacancy/46659938?from=vacancy_search_list&query=python,Специалист по информационным технологиям,,,,ООО БДО,https://hh.ru/employer/764101,"Минск, Немига и еще 1 "
266,https://hh.ru/vacancy/46314373?from=vacancy_search_list&query=python,Преподаватель по программированию,25000.0,45000.0,руб.,IT школа Hello world,https://hh.ru/employer/3407499,Минск
267,https://hh.ru/vacancy/45973036?from=vacancy_search_list&query=python,Senior QA Engineer,,,,Mainsoft,https://hh.ru/employer/763195,Минск
268,https://hh.ru/vacancy/39478591?from=vacancy_search_list&query=python,Backend Developer (Game Services),,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
269,https://hh.ru/vacancy/46776066?from=vacancy_search_list&query=python,С++ Game Developer (Программист C++),,,,Playrix,https://hh.ru/employer/114448,Минск
270,https://hh.ru/vacancy/46551406?from=vacancy_search_list&query=python,"Software Engineer in Data Engineering Team (Ruby+Python, С++)",,,,Profitero,https://hh.ru/employer/1190203,"Минск, Немига"
271,https://hh.ru/vacancy/41709274?from=vacancy_search_list&query=python,Senior Software Engineer,,,,Oxagile,https://hh.ru/employer/763432,Минск
272,https://hh.ru/vacancy/46798946?from=vacancy_search_list&query=python,Senior Developer (Console UE4-project),,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
273,https://hh.ru/vacancy/45506386?from=vacancy_search_list&query=python,UA Manager/ UAM/ Media Buyer/ PPC,,,,Playrix,https://hh.ru/employer/114448,Минск
274,https://hh.ru/vacancy/46750373?from=vacancy_search_list&query=python,Data Engineer,,,,instinctools,https://hh.ru/employer/729888,Минск
275,https://hh.ru/vacancy/46798927?from=vacancy_search_list&query=python,Game Developer (Console UE4-project),,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
276,https://hh.ru/vacancy/46733201?from=vacancy_search_list&query=python,Technical Artist [возможен Remote],,,,AWEM,https://hh.ru/employer/859391,Минск
277,https://hh.ru/vacancy/46760941?from=vacancy_search_list&query=python,Technology Analyst,800.0,,USD,DemandMatrix,https://hh.ru/employer/5210054,Минск
278,https://hh.ru/vacancy/46554733?from=vacancy_search_list&query=python,Креативный продюсер продукта Life,,,,Skyeng,https://hh.ru/employer/1122462,Минск
279,https://hh.ru/vacancy/46759926?from=vacancy_search_list&query=python,QA/AQA Engineer Middle,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
280,https://hh.ru/vacancy/46758937?from=vacancy_search_list&query=python,Java Full Stack Developer,,,,Belitsoft,https://hh.ru/employer/754682,Минск
281,https://hh.ru/vacancy/46742919?from=vacancy_search_list&query=python,DevOps Engineer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
282,https://hh.ru/vacancy/46739434?from=vacancy_search_list&query=python,DevOps Engineer,,,,АмДев / Amasty,https://hh.ru/employer/1010601,"Минск, Петровщина"
283,https://hh.ru/vacancy/46711350?from=vacancy_search_list&query=python,Python full-stack Developer (Middle / Senior),,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
284,https://hh.ru/vacancy/46720802?from=vacancy_search_list&query=python,Data Analyst,,,,Техниксофт,https://hh.ru/employer/1227984,Минск
285,https://hh.ru/vacancy/42140942?from=vacancy_search_list&query=python,Middle/Senior/Lead Python Software Engineer,,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
286,https://hh.ru/vacancy/46026194?from=vacancy_search_list&query=python,Site Reliability Engineer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
287,https://hh.ru/vacancy/46702890?from=vacancy_search_list&query=python,Специалист по продвинутой обработке и визуализации данных/Data engineer,,,,ОАО БПС-Сбербанк,https://hh.ru/employer/829010,Минск
288,https://hh.ru/vacancy/46722751?from=vacancy_search_list&query=python,С/C++ Developer,,,,ООО ИТС Партнёр,https://hh.ru/employer/797558,Минск
289,https://hh.ru/vacancy/45959655?from=vacancy_search_list&query=python,Middle/Senior Vue JS developer,,,,Belitsoft,https://hh.ru/employer/754682,Минск
290,https://hh.ru/vacancy/46722750?from=vacancy_search_list&query=python,Senior/Lead DevOps Engineer (AWS stack),,,,instinctools,https://hh.ru/employer/729888,Минск
291,https://hh.ru/vacancy/43565653?from=vacancy_search_list&query=python,Golang/ Go-разработчик,,,,Nexters,https://hh.ru/employer/614947,Минск
292,https://hh.ru/vacancy/43565742?from=vacancy_search_list&query=python,Data Analyst (Marketing),,,,Nexters,https://hh.ru/employer/614947,Минск
293,https://hh.ru/vacancy/46718389?from=vacancy_search_list&query=python,Senior DevOps Engineer,,,,"EPAM Systems, Inc.",https://hh.ru/employer/632462,Минск
294,https://hh.ru/vacancy/46723111?from=vacancy_search_list&query=python,"Backend Engineer, RAVE Tooling",,,,ООО МэпДэйта,https://hh.ru/employer/3075451,Минск
295,https://hh.ru/vacancy/44184227?from=vacancy_search_list&query=python,Lead QA Automation,,,,AWEM,https://hh.ru/employer/859391,Минск
296,https://hh.ru/vacancy/46061344?from=vacancy_search_list&query=python,Senior Test Automation Engineer,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
297,https://hh.ru/vacancy/43565590?from=vacancy_search_list&query=python,"Продуктовый аналитик-Игровой аналитик (Product Analyst / Game Analyst, Middle)",,,,Nexters,https://hh.ru/employer/614947,Минск
298,https://hh.ru/vacancy/46694374?from=vacancy_search_list&query=python,DevOps engineer,,,,ARTOX,https://hh.ru/employer/730254,"Минск, Парк Челюскинцев"
299,https://hh.ru/vacancy/46720930?from=vacancy_search_list&query=python,Firmware Engineer,,,,Техниксофт,https://hh.ru/employer/1227984,"Минск, Немига"
300,https://hh.ru/vacancy/46715209?from=vacancy_search_list&query=python,PHP Developer,,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
301,https://hh.ru/vacancy/46065922?from=vacancy_search_list&query=python,Cloud DevOps Engineer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
302,https://hh.ru/vacancy/46716015?from=vacancy_search_list&query=python,Game Analyst,,,,ООО Melsoft Games,https://hh.ru/employer/959036,Минск
303,https://hh.ru/vacancy/46715442?from=vacancy_search_list&query=python,"Full-stack (PHP, React) Developer",,,,GP Solutions,https://hh.ru/employer/221933,"Минск, Молодежная"
304,https://hh.ru/vacancy/44456596?from=vacancy_search_list&query=python,Manual QA Engineer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
305,https://hh.ru/vacancy/46698920?from=vacancy_search_list&query=python,Учитель информатики,,,,Средняя школа № 1 д. Копище,https://hh.ru/employer/4613148,Минск
306,https://hh.ru/vacancy/46004532?from=vacancy_search_list&query=python,Senior DevOps Engineer (Development),,,,Oxagile,https://hh.ru/employer/763432,Минск
307,https://hh.ru/vacancy/46014049?from=vacancy_search_list&query=python,.Net developer,,,,ООО СК хайникс мемори солюшнс Восточная Европа,https://hh.ru/employer/1712281,"Минск, Немига"
308,https://hh.ru/vacancy/46715337?from=vacancy_search_list&query=python,CRM маркетолог / Email маркетолог,600.0,,USD,ООО Айтигенио,https://hh.ru/employer/3060194,Минск
309,https://hh.ru/vacancy/45926438?from=vacancy_search_list&query=python,Lead Data Analyst (Gamedev / Casual),,,,ООО Плейджендари Девелопмент,https://hh.ru/employer/1463256,Минск
310,https://hh.ru/vacancy/46677041?from=vacancy_search_list&query=python,Lead OpenSource DevOps,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
311,https://hh.ru/vacancy/46653058?from=vacancy_search_list&query=python,QA Automation Engineer/Trainee (Students Lab),,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Академия наук"
312,https://hh.ru/vacancy/45074887?from=vacancy_search_list&query=python,Lead Data Engineer,,,,Oxagile,https://hh.ru/employer/763432,Минск
313,https://hh.ru/vacancy/45371963?from=vacancy_search_list&query=python,System Administrator Linux,,,,"А1. Информационные технологии, телеком",https://hh.ru/employer/778329?dpt=778329-778329-01,Минск
314,https://hh.ru/vacancy/45981525?from=vacancy_search_list&query=python,.NET Developer,,,,Andersen,https://hh.ru/employer/851604,Минск
315,https://hh.ru/vacancy/46666286?from=vacancy_search_list&query=python,Сетевой инженер,,,,МТС. Техника,https://hh.ru/employer/89798?dpt=89798-89798-06,"Минск, Парк Челюскинцев"
316,https://hh.ru/vacancy/46633308?from=vacancy_search_list&query=python,Azure data engineer,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
317,https://hh.ru/vacancy/45111090?from=vacancy_search_list&query=python,Data Engineer,,,,Тинькофф,https://hh.ru/employer/78638,Минск
318,https://hh.ru/vacancy/46629944?from=vacancy_search_list&query=python,BI Engineer/Data Engineer,,,,ООО Йондер Медиа Мобайл БиУай,https://hh.ru/employer/3867225,Минск
319,https://hh.ru/vacancy/45110954?from=vacancy_search_list&query=python,Разработчик ETL,,,,Тинькофф,https://hh.ru/employer/78638,Минск
320,https://hh.ru/vacancy/45098667?from=vacancy_search_list&query=python,React JS Developer,,,,Belitsoft,https://hh.ru/employer/754682,Минск
321,https://hh.ru/vacancy/46638204?from=vacancy_search_list&query=python,Senior DevOps Engineer,,,,Gurtam,https://hh.ru/employer/744104,"Минск, Кунцевщина"
322,https://hh.ru/vacancy/45106790?from=vacancy_search_list&query=python,Инженер по тестированию,,,,Тинькофф,https://hh.ru/employer/78638,Минск
323,https://hh.ru/vacancy/46636373?from=vacancy_search_list&query=python,QA Manual Engineer,,,,Инновационная компания Promwad,https://hh.ru/employer/718393,Минск
324,https://hh.ru/vacancy/46631640?from=vacancy_search_list&query=python,Middle Backend Engineer,,,,ООО Йондер Медиа Мобайл БиУай,https://hh.ru/employer/3867225,Минск
325,https://hh.ru/vacancy/46634528?from=vacancy_search_list&query=python,Middle Penetration engineer,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
326,https://hh.ru/vacancy/44048776?from=vacancy_search_list&query=python,Главный/ведущий экономист отдела рыночных рисков,,,,ОАО Белгазпромбанк,https://hh.ru/employer/808020,Минск
327,https://hh.ru/vacancy/46602418?from=vacancy_search_list&query=python,Back-end Software Engineer (в проект Big data & data visualization),,,,ООО СВАПС системз,https://hh.ru/employer/2650651,"Минск, Петровщина"
328,https://hh.ru/vacancy/45831863?from=vacancy_search_list&query=python,Trainee/Junior Salesforce Developer,,,,ООО Онилаб,https://hh.ru/employer/1585138,"Минск, Каменная Горка"
329,https://hh.ru/vacancy/45940073?from=vacancy_search_list&query=python,Data Scientist,,,,"EPAM Systems, Inc.",https://hh.ru/employer/632462,Минск
330,https://hh.ru/vacancy/46636089?from=vacancy_search_list&query=python,Lead DevOps Engineer (AWS/Azure),,,,Exadel,https://hh.ru/employer/747381,Минск
331,https://hh.ru/vacancy/45913632?from=vacancy_search_list&query=python,Junior DevOps Engineer,,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
332,https://hh.ru/vacancy/40298990?from=vacancy_search_list&query=python,Экономист отдела по управлению активами и пассивами,,,,ОАО Белгазпромбанк,https://hh.ru/employer/808020,Минск
333,https://hh.ru/vacancy/46625925?from=vacancy_search_list&query=python,Junior- Middle Front-end Developer (React),,,,Andersen,https://hh.ru/employer/851604,Минск
334,https://hh.ru/vacancy/46590880?from=vacancy_search_list&query=python,Программист,200.0,,бел. руб.,"ГОРОДНИЧИЙ, ЧП",https://hh.ru/employer/1616517,Минск
335,https://hh.ru/vacancy/45108829?from=vacancy_search_list&query=python,Site Reliability Engineer (SRE),,,,Тинькофф,https://hh.ru/employer/78638,Минск
336,https://hh.ru/vacancy/46377304?from=vacancy_search_list&query=python,Data Analyst (YouTube),,,,ООО ЧЕТЫРЕАЧЕТЫРЕ,https://hh.ru/employer/4433579,Минск
337,https://hh.ru/vacancy/45793547?from=vacancy_search_list&query=python,Data / BigData Solutions architect,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
338,https://hh.ru/vacancy/46593870?from=vacancy_search_list&query=python,Junior devOps Engineer,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
339,https://hh.ru/vacancy/46601757?from=vacancy_search_list&query=python,QA engineer (Manual) Middle-Senior,,,,ООО Дебитрум Девелопмент,https://hh.ru/employer/5332130,Минск
340,https://hh.ru/vacancy/46598168?from=vacancy_search_list&query=python,DevOps Specialist,,3500.0,USD,ALP ITSM,https://hh.ru/employer/5176643,Минск
341,https://hh.ru/vacancy/46580089?from=vacancy_search_list&query=python,Специалист по нагрузочному тестированию (Junior),,,,ООО АЙФЭЛЛ,https://hh.ru/employer/3646686,Минск
342,https://hh.ru/vacancy/46589939?from=vacancy_search_list&query=python,DevOps Support Engineer/Linux Administrator,,,,SoftTeco,https://hh.ru/employer/781205,Минск
343,https://hh.ru/vacancy/46573396?from=vacancy_search_list&query=python,Game Data Analyst,,,,ООО СтаркГеймз,https://hh.ru/employer/961519,"Минск, Фрунзенская"
344,https://hh.ru/vacancy/46589165?from=vacancy_search_list&query=python,PHP backend developer (Laravel),1500.0,2500.0,USD,3Team,https://hh.ru/employer/4174714,Минск
345,https://hh.ru/vacancy/46571003?from=vacancy_search_list&query=python,Senior Data Engineer,,,,Specific-Group,https://hh.ru/employer/679033,Минск
346,https://hh.ru/vacancy/46551290?from=vacancy_search_list&query=python,Full Stack (Python/ Vue js) developer,,,,Belitsoft,https://hh.ru/employer/754682,Минск
347,https://hh.ru/vacancy/46567890?from=vacancy_search_list&query=python,Product Data Analyst,,,,ООО Вераксен Бел,https://hh.ru/employer/2516122,Минск
348,https://hh.ru/vacancy/41689531?from=vacancy_search_list&query=python,DevOps engineer,,,,ЕВРООПТ,https://hh.ru/employer/753017,"Минск, Каменная Горка"
349,https://hh.ru/vacancy/46553956?from=vacancy_search_list&query=python,Devops engineer,,,,ООО Доктор Фокусд,https://hh.ru/employer/3665938,Минск
350,https://hh.ru/vacancy/46530610?from=vacancy_search_list&query=python,Data Engineer,,,,ООО ИТС Партнёр,https://hh.ru/employer/797558,Минск
351,https://hh.ru/vacancy/41177261?from=vacancy_search_list&query=python,Cтажёр-разработчик автоматизированных тестов,,,,a1qa,https://hh.ru/employer/1136622,"Минск, Кунцевщина"
352,https://hh.ru/vacancy/46564335?from=vacancy_search_list&query=python,Инженер в группу поддержки биллинга,,,,ActiveCloud,https://hh.ru/employer/606211,Минск
353,https://hh.ru/vacancy/43026235?from=vacancy_search_list&query=python,Java Server-Side Developer,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
354,https://hh.ru/vacancy/42334213?from=vacancy_search_list&query=python,Senior/Lead Java Developer,,,,SaM Solutions Самсолюшнс,https://hh.ru/employer/745670,Минск
355,https://hh.ru/vacancy/44410479?from=vacancy_search_list&query=python,JavaScript Developer (Opportunity 1),,,,Oxagile,https://hh.ru/employer/763432,Минск
356,https://hh.ru/vacancy/46530468?from=vacancy_search_list&query=python,Data Analyst,,,,ЕОН ГЕЙМС,https://hh.ru/employer/1194864,"Минск, Московская"
357,https://hh.ru/vacancy/44354366?from=vacancy_search_list&query=python,Big Data Engineer (telemedicine),,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
358,https://hh.ru/vacancy/44367322?from=vacancy_search_list&query=python,Python Developer (Technical Support),500.0,600.0,USD,RocketData,https://hh.ru/employer/3591220,"Минск, Восток и еще 1 "
359,https://hh.ru/vacancy/46716042?from=vacancy_search_list&query=python,Data Analyst (Marketing),,,,ООО Melsoft Games,https://hh.ru/employer/959036,Минск
360,https://hh.ru/vacancy/46510436?from=vacancy_search_list&query=python,DevOps Engineer,,,,Пари-Матч,https://hh.ru/employer/841116,"Минск, Борисовский тракт"
361,https://hh.ru/vacancy/46732038?from=vacancy_search_list&query=python,Инженер по цифровым оптическим линиям связи,,,,VPI Development Center/ВиПиАй Девелопмент Центр,https://hh.ru/employer/630826,Минск
362,https://hh.ru/vacancy/44937006?from=vacancy_search_list&query=python,DevOps Engineer,,,,Хайэнд Системс,https://hh.ru/employer/1124822,"Минск, Уручье"
363,https://hh.ru/vacancy/46514129?from=vacancy_search_list&query=python,DevOps Engineer/System Administrator,,,,ООО Навексофт,https://hh.ru/employer/4475064,"Минск, Парк Челюскинцев и еще 1 "
364,https://hh.ru/vacancy/45226043?from=vacancy_search_list&query=python,DevOps Engineer,,,,21vek.by,https://hh.ru/employer/763400,Минск
365,https://hh.ru/vacancy/46504448?from=vacancy_search_list&query=python,Middle/Senior Java Engineer,,,,ООО БЕЛСОТБИТ,https://hh.ru/employer/2065301,Минск
366,https://hh.ru/vacancy/42611257?from=vacancy_search_list&query=python,Security Engineer,,,,iTechArt Group,https://hh.ru/employer/666194,Минск
367,https://hh.ru/vacancy/41456381?from=vacancy_search_list&query=python,Engineering Manager,,,,Oxagile,https://hh.ru/employer/763432,Минск
368,https://hh.ru/vacancy/46506019?from=vacancy_search_list&query=python,Middle Blockchain developer,,,,ООО Мильжикс,https://hh.ru/employer/3416223,"Минск, Московская и еще 1 "
369,https://hh.ru/vacancy/38315128?from=vacancy_search_list&query=python,Generalist/R&D Software Engineer,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
370,https://hh.ru/vacancy/30316377?from=vacancy_search_list&query=python,Systems Engineer/DevOps (UE4-project),,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
371,https://hh.ru/vacancy/46509562?from=vacancy_search_list&query=python,Systems Engineer / SRE,,,,ООО Эволюшн Продактс Девелопмент,https://hh.ru/employer/3984806,"Минск, Борисовский тракт"
372,https://hh.ru/vacancy/44202976?from=vacancy_search_list&query=python,"Geospatial Engineer (Open Source, C, C++) - Disaster Management",2000.0,3000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
373,https://hh.ru/vacancy/46439767?from=vacancy_search_list&query=python,Python Middle Developer,,,,Itransition,https://hh.ru/employer/204511,Минск
374,https://hh.ru/vacancy/42814257?from=vacancy_search_list&query=python,Data Analyst / Data Scientist,,,,ZiMAD,https://hh.ru/employer/780623,Минск
375,https://hh.ru/vacancy/46439665?from=vacancy_search_list&query=python,Data Scientist,,,,Itransition,https://hh.ru/employer/204511,Минск
376,https://hh.ru/vacancy/46485115?from=vacancy_search_list&query=python,Java Software Engineer (for Nexxiot team),,,,ООО Кортлекс Бел,https://hh.ru/employer/1868959,Минск
377,https://hh.ru/vacancy/44174183?from=vacancy_search_list&query=python,Performance Test Engineer,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
378,https://hh.ru/vacancy/45726404?from=vacancy_search_list&query=python,Data Scientist,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
379,https://hh.ru/vacancy/45682760?from=vacancy_search_list&query=python,.Net Back End Developer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
380,https://hh.ru/vacancy/44202976?from=vacancy_search_list&query=python,"Geospatial Engineer (Open Source, C, C++) - Disaster Management",2000.0,3000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
381,https://hh.ru/vacancy/41456381?from=vacancy_search_list&query=python,Engineering Manager,,,,Oxagile,https://hh.ru/employer/763432,Минск
382,https://hh.ru/vacancy/46485115?from=vacancy_search_list&query=python,Java Software Engineer (for Nexxiot team),,,,ООО Кортлекс Бел,https://hh.ru/employer/1868959,Минск
383,https://hh.ru/vacancy/44174183?from=vacancy_search_list&query=python,Performance Test Engineer,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
384,https://hh.ru/vacancy/42551953?from=vacancy_search_list&query=python,DevOps Middle Engineer,,,,Itransition,https://hh.ru/employer/204511,Минск
385,https://hh.ru/vacancy/45682760?from=vacancy_search_list&query=python,.Net Back End Developer,,,,ООО СолбегСофт,https://hh.ru/employer/766249,Минск
386,https://hh.ru/vacancy/43275173?from=vacancy_search_list&query=python,Lead Big Data Engineer (AWS),,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
387,https://hh.ru/vacancy/42551962?from=vacancy_search_list&query=python,DevOps Senior Engineer,,,,Itransition,https://hh.ru/employer/204511,Минск
388,https://hh.ru/vacancy/46440024?from=vacancy_search_list&query=python,Middle+ /Senior Full-Stack Engineer for Focusmate,,,,Satellite,https://hh.ru/employer/4405038,"Минск, Академия наук"
389,https://hh.ru/vacancy/46441842?from=vacancy_search_list&query=python,Automation Engineer,,,,ООО Файердом Бел,https://hh.ru/employer/4546512,"Минск, Первомайская"
390,https://hh.ru/vacancy/46478341?from=vacancy_search_list&query=python,Middle+/Senior Front-end Developer (Angular),,,,GP Solutions,https://hh.ru/employer/221933,"Минск, Молодежная"
391,https://hh.ru/vacancy/46468566?from=vacancy_search_list&query=python,Salesforce Developer,,,,ООО Онилаб,https://hh.ru/employer/1585138,"Минск, Каменная Горка"
392,https://hh.ru/vacancy/46410967?from=vacancy_search_list&query=python,QA Automation Engineer,,,,ZiMAD,https://hh.ru/employer/780623,Минск
393,https://hh.ru/vacancy/46427291?from=vacancy_search_list&query=python,Middle / Senior Golang Developer,,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
394,https://hh.ru/vacancy/44367932?from=vacancy_search_list&query=python,C++ Developer,,,,ООО СК хайникс мемори солюшнс Восточная Европа,https://hh.ru/employer/1712281,"Минск, Немига"
395,https://hh.ru/vacancy/45598459?from=vacancy_search_list&query=python,Tableau certified developer,,,,ЗАО Научсофт,https://hh.ru/employer/746783,Минск
396,https://hh.ru/vacancy/46403882?from=vacancy_search_list&query=python,Middle/Senior DevOps Engineer,,,,instinctools,https://hh.ru/employer/729888,Минск
397,https://hh.ru/vacancy/46403728?from=vacancy_search_list&query=python,Middle/Senior DevOps (Microsoft Stack),,,,instinctools,https://hh.ru/employer/729888,"Минск, Молодежная"
398,https://hh.ru/vacancy/46359726?from=vacancy_search_list&query=python,"Data Engineer, Roads",,,,ООО МэпДэйта,https://hh.ru/employer/3075451,Минск
399,https://hh.ru/vacancy/41097681?from=vacancy_search_list&query=python,Middle / Senior Data Engineer (AWS),,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
400,https://hh.ru/vacancy/44054133?from=vacancy_search_list&query=python,"Infrastructure Engineer (DevOps, Python) - Disaster Management",2500.0,4000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
401,https://hh.ru/vacancy/45741387?from=vacancy_search_list&query=python,QA Automation Engineer,,,,Инновационная компания Promwad,https://hh.ru/employer/718393,Минск
402,https://hh.ru/vacancy/46359726?from=vacancy_search_list&query=python,"Data Engineer, Roads",,,,ООО МэпДэйта,https://hh.ru/employer/3075451,Минск
403,https://hh.ru/vacancy/46377398?from=vacancy_search_list&query=python,Программист-преподаватель,,,,"Два Дельфина, ЧП",https://hh.ru/employer/4701667,Минск
404,https://hh.ru/vacancy/41097681?from=vacancy_search_list&query=python,Middle / Senior Data Engineer (AWS),,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
405,https://hh.ru/vacancy/45710603?from=vacancy_search_list&query=python,Data Analyst (Games/Marketing),,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
406,https://hh.ru/vacancy/46337525?from=vacancy_search_list&query=python,Data engineer,,,,IBA Group,https://hh.ru/employer/42040,Минск
407,https://hh.ru/vacancy/44844303?from=vacancy_search_list&query=python,Junior PHP Developer (Trainee / Students Lab),,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
408,https://hh.ru/vacancy/46340927?from=vacancy_search_list&query=python,QA Engineer,,,,SaM Solutions Самсолюшнс,https://hh.ru/employer/745670,"Минск, Московская"
409,https://hh.ru/vacancy/46487909?from=vacancy_search_list&query=python,Data Engineer,,,,LeverX International,https://hh.ru/employer/759873,Минск
410,https://hh.ru/vacancy/41097754?from=vacancy_search_list&query=python,Middle / Senior Software Developer in Test (Automation QA Engineer),,,,Godel Technologies Europe,https://hh.ru/employer/756805,Минск
411,https://hh.ru/vacancy/45704500?from=vacancy_search_list&query=python,Middle/Senior SRE Engineer,,,,SOFTSWISS,https://hh.ru/employer/672796,Минск
412,https://hh.ru/vacancy/41774149?from=vacancy_search_list&query=python,BI Developer,,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
413,https://hh.ru/vacancy/44749767?from=vacancy_search_list&query=python,Senior QA Automation Engineer,,,,Altoros Bel,https://hh.ru/employer/570938,"Минск, Кунцевщина"
